id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
56235,1,0,0,0,0,0,0,0,0
56236,1,0,0,0,0,0,0,0,0
56237,1,0,0,0,0,0,0,0,0
56238,1,0,0,0,0,0,0,0,0
56239,1,0,0,0,0,0,0,0,0
56240,1,0,0,0,0,0,0,0,0
56241,1,0,0,0,0,0,0,0,0
56242,1,0,0,0,0,0,0,0,0
56243,1,0,0,0,0,0,0,0,0
56244,1,0,0,0,0,0,0,0,0
56245,1,0,0,0,0,0,0,0,0
56246,1,0,0,0,0,0,0,0,0
56247,1,0,0,0,0,0,0,0,0
56248,1,0,0,0,0,0,0,0,0
56249,1,0,0,0,0,0,0,0,0
56250,1,0,0,0,0,0,0,0,0
56251,1,0,0,0,0,0,0,0,0
56252,1,0,0,0,0,0,0,0,0
56253,1,0,0,0,0,0,0,0,0
56254,1,0,0,0,0,0,0,0,0
56255,1,0,0,0,0,0,0,0,0
56256,1,0,0,0,0,0,0,0,0
56257,1,0,0,0,0,0,0,0,0
56258,1,0,0,0,0,0,0,0,0
56259,1,0,0,0,0,0,0,0,0
56260,1,0,0,0,0,0,0,0,0
56261,1,0,0,0,0,0,0,0,0
56262,1,0,0,0,0,0,0,0,0
56263,1,0,0,0,0,0,0,0,0
56264,1,0,0,0,0,0,0,0,0
56265,1,0,0,0,0,0,0,0,0
56266,1,0,0,0,0,0,0,0,0
56267,1,0,0,0,0,0,0,0,0
56268,1,0,0,0,0,0,0,0,0
56269,1,0,0,0,0,0,0,0,0
56270,1,0,0,0,0,0,0,0,0
56271,1,0,0,0,0,0,0,0,0
56272,1,0,0,0,0,0,0,0,0
56273,1,0,0,0,0,0,0,0,0
56274,1,0,0,0,0,0,0,0,0
56275,1,0,0,0,0,0,0,0,0
56276,1,0,0,0,0,0,0,0,0
56277,1,0,0,0,0,0,0,0,0
56278,1,0,0,0,0,0,0,0,0
56279,1,0,0,0,0,0,0,0,0
56280,1,0,0,0,0,0,0,0,0
56281,1,0,0,0,0,0,0,0,0
56282,1,0,0,0,0,0,0,0,0
56283,1,0,0,0,0,0,0,0,0
56284,1,0,0,0,0,0,0,0,0
56285,1,0,0,0,0,0,0,0,0
56286,1,0,0,0,0,0,0,0,0
56287,1,0,0,0,0,0,0,0,0
56288,1,0,0,0,0,0,0,0,0
56289,1,0,0,0,0,0,0,0,0
56290,1,0,0,0,0,0,0,0,0
56291,1,0,0,0,0,0,0,0,0
56292,1,0,0,0,0,0,0,0,0
56293,1,0,0,0,0,0,0,0,0
56294,1,0,0,0,0,0,0,0,0
56295,1,0,0,0,0,0,0,0,0
56296,1,0,0,0,0,0,0,0,0
56297,1,0,0,0,0,0,0,0,0
56298,1,0,0,0,0,0,0,0,0
56299,1,0,0,0,0,0,0,0,0
56300,1,0,0,0,0,0,0,0,0
56301,1,0,0,0,0,0,0,0,0
56302,1,0,0,0,0,0,0,0,0
56303,1,0,0,0,0,0,0,0,0
56304,1,0,0,0,0,0,0,0,0
56305,1,0,0,0,0,0,0,0,0
56306,1,0,0,0,0,0,0,0,0
56307,1,0,0,0,0,0,0,0,0
56308,1,0,0,0,0,0,0,0,0
56309,1,0,0,0,0,0,0,0,0
56310,1,0,0,0,0,0,0,0,0
56311,1,0,0,0,0,0,0,0,0
56312,1,0,0,0,0,0,0,0,0
56313,1,0,0,0,0,0,0,0,0
56314,1,0,0,0,0,0,0,0,0
56315,1,0,0,0,0,0,0,0,0
56316,1,0,0,0,0,0,0,0,0
56317,1,0,0,0,0,0,0,0,0
56318,1,0,0,0,0,0,0,0,0
56319,1,0,0,0,0,0,0,0,0
56320,1,0,0,0,0,0,0,0,0
56321,1,0,0,0,0,0,0,0,0
56322,1,0,0,0,0,0,0,0,0
56323,1,0,0,0,0,0,0,0,0
56324,1,0,0,0,0,0,0,0,0
56325,1,0,0,0,0,0,0,0,0
56326,1,0,0,0,0,0,0,0,0
56327,1,0,0,0,0,0,0,0,0
56328,1,0,0,0,0,0,0,0,0
56329,1,0,0,0,0,0,0,0,0
56330,1,0,0,0,0,0,0,0,0
56331,1,0,0,0,0,0,0,0,0
56332,1,0,0,0,0,0,0,0,0
56333,1,0,0,0,0,0,0,0,0
56334,1,0,0,0,0,0,0,0,0
56335,1,0,0,0,0,0,0,0,0
56336,1,0,0,0,0,0,0,0,0
56337,1,0,0,0,0,0,0,0,0
56338,1,0,0,0,0,0,0,0,0
56339,1,0,0,0,0,0,0,0,0
56340,1,0,0,0,0,0,0,0,0
56341,1,0,0,0,0,0,0,0,0
56342,1,0,0,0,0,0,0,0,0
56343,1,0,0,0,0,0,0,0,0
56344,1,0,0,0,0,0,0,0,0
56345,1,0,0,0,0,0,0,0,0
56346,1,0,0,0,0,0,0,0,0
56347,1,0,0,0,0,0,0,0,0
56348,1,0,0,0,0,0,0,0,0
56349,1,0,0,0,0,0,0,0,0
56350,1,0,0,0,0,0,0,0,0
56351,1,0,0,0,0,0,0,0,0
56352,1,0,0,0,0,0,0,0,0
56353,1,0,0,0,0,0,0,0,0
56354,1,0,0,0,0,0,0,0,0
56355,1,0,0,0,0,0,0,0,0
56356,1,0,0,0,0,0,0,0,0
56357,1,0,0,0,0,0,0,0,0
56358,1,0,0,0,0,0,0,0,0
56359,1,0,0,0,0,0,0,0,0
56360,1,0,0,0,0,0,0,0,0
56361,1,0,0,0,0,0,0,0,0
56362,1,0,0,0,0,0,0,0,0
56363,1,0,0,0,0,0,0,0,0
56364,1,0,0,0,0,0,0,0,0
56365,1,0,0,0,0,0,0,0,0
56366,1,0,0,0,0,0,0,0,0
56367,1,0,0,0,0,0,0,0,0
56368,1,0,0,0,0,0,0,0,0
56369,1,0,0,0,0,0,0,0,0
56370,1,0,0,0,0,0,0,0,0
56371,1,0,0,0,0,0,0,0,0
56372,1,0,0,0,0,0,0,0,0
56373,1,0,0,0,0,0,0,0,0
56374,1,0,0,0,0,0,0,0,0
56375,1,0,0,0,0,0,0,0,0
56376,1,0,0,0,0,0,0,0,0
56377,1,0,0,0,0,0,0,0,0
56378,1,0,0,0,0,0,0,0,0
56379,1,0,0,0,0,0,0,0,0
56380,1,0,0,0,0,0,0,0,0
56381,1,0,0,0,0,0,0,0,0
56382,1,0,0,0,0,0,0,0,0
56383,1,0,0,0,0,0,0,0,0
56384,1,0,0,0,0,0,0,0,0
56385,1,0,0,0,0,0,0,0,0
56386,1,0,0,0,0,0,0,0,0
56387,1,0,0,0,0,0,0,0,0
56388,1,0,0,0,0,0,0,0,0
56389,1,0,0,0,0,0,0,0,0
56390,1,0,0,0,0,0,0,0,0
56391,1,0,0,0,0,0,0,0,0
56392,1,0,0,0,0,0,0,0,0
56393,1,0,0,0,0,0,0,0,0
56394,1,0,0,0,0,0,0,0,0
56395,1,0,0,0,0,0,0,0,0
56396,1,0,0,0,0,0,0,0,0
56397,1,0,0,0,0,0,0,0,0
56398,1,0,0,0,0,0,0,0,0
56399,1,0,0,0,0,0,0,0,0
56400,1,0,0,0,0,0,0,0,0
56401,1,0,0,0,0,0,0,0,0
56402,1,0,0,0,0,0,0,0,0
56403,1,0,0,0,0,0,0,0,0
56404,1,0,0,0,0,0,0,0,0
56405,1,0,0,0,0,0,0,0,0
56406,1,0,0,0,0,0,0,0,0
56407,1,0,0,0,0,0,0,0,0
56408,1,0,0,0,0,0,0,0,0
56409,1,0,0,0,0,0,0,0,0
56410,1,0,0,0,0,0,0,0,0
56411,1,0,0,0,0,0,0,0,0
56412,1,0,0,0,0,0,0,0,0
56413,1,0,0,0,0,0,0,0,0
56414,1,0,0,0,0,0,0,0,0
56415,1,0,0,0,0,0,0,0,0
56416,1,0,0,0,0,0,0,0,0
56417,1,0,0,0,0,0,0,0,0
56418,1,0,0,0,0,0,0,0,0
56419,1,0,0,0,0,0,0,0,0
56420,1,0,0,0,0,0,0,0,0
56421,1,0,0,0,0,0,0,0,0
56422,1,0,0,0,0,0,0,0,0
56423,1,0,0,0,0,0,0,0,0
56424,1,0,0,0,0,0,0,0,0
56425,1,0,0,0,0,0,0,0,0
56426,1,0,0,0,0,0,0,0,0
56427,1,0,0,0,0,0,0,0,0
56428,1,0,0,0,0,0,0,0,0
56429,1,0,0,0,0,0,0,0,0
56430,1,0,0,0,0,0,0,0,0
56431,1,0,0,0,0,0,0,0,0
56432,1,0,0,0,0,0,0,0,0
56433,1,0,0,0,0,0,0,0,0
56434,1,0,0,0,0,0,0,0,0
56435,1,0,0,0,0,0,0,0,0
56436,1,0,0,0,0,0,0,0,0
56437,1,0,0,0,0,0,0,0,0
56438,1,0,0,0,0,0,0,0,0
56439,1,0,0,0,0,0,0,0,0
56440,1,0,0,0,0,0,0,0,0
56441,1,0,0,0,0,0,0,0,0
56442,1,0,0,0,0,0,0,0,0
56443,1,0,0,0,0,0,0,0,0
56444,1,0,0,0,0,0,0,0,0
56445,1,0,0,0,0,0,0,0,0
56446,1,0,0,0,0,0,0,0,0
56447,1,0,0,0,0,0,0,0,0
56448,1,0,0,0,0,0,0,0,0
56449,1,0,0,0,0,0,0,0,0
56450,1,0,0,0,0,0,0,0,0
56451,1,0,0,0,0,0,0,0,0
56452,1,0,0,0,0,0,0,0,0
56453,1,0,0,0,0,0,0,0,0
56454,1,0,0,0,0,0,0,0,0
56455,1,0,0,0,0,0,0,0,0
56456,1,0,0,0,0,0,0,0,0
56457,1,0,0,0,0,0,0,0,0
56458,1,0,0,0,0,0,0,0,0
56459,1,0,0,0,0,0,0,0,0
56460,1,0,0,0,0,0,0,0,0
56461,1,0,0,0,0,0,0,0,0
56462,1,0,0,0,0,0,0,0,0
56463,1,0,0,0,0,0,0,0,0
56464,1,0,0,0,0,0,0,0,0
56465,1,0,0,0,0,0,0,0,0
56466,1,0,0,0,0,0,0,0,0
56467,1,0,0,0,0,0,0,0,0
56468,1,0,0,0,0,0,0,0,0
56469,1,0,0,0,0,0,0,0,0
56470,1,0,0,0,0,0,0,0,0
56471,1,0,0,0,0,0,0,0,0
56472,1,0,0,0,0,0,0,0,0
56473,1,0,0,0,0,0,0,0,0
56474,1,0,0,0,0,0,0,0,0
56475,1,0,0,0,0,0,0,0,0
56476,1,0,0,0,0,0,0,0,0
56477,1,0,0,0,0,0,0,0,0
56478,1,0,0,0,0,0,0,0,0
56479,1,0,0,0,0,0,0,0,0
56480,1,0,0,0,0,0,0,0,0
56481,1,0,0,0,0,0,0,0,0
56482,1,0,0,0,0,0,0,0,0
56483,1,0,0,0,0,0,0,0,0
56484,1,0,0,0,0,0,0,0,0
56485,1,0,0,0,0,0,0,0,0
56486,1,0,0,0,0,0,0,0,0
56487,1,0,0,0,0,0,0,0,0
56488,1,0,0,0,0,0,0,0,0
56489,1,0,0,0,0,0,0,0,0
56490,1,0,0,0,0,0,0,0,0
56491,1,0,0,0,0,0,0,0,0
56492,1,0,0,0,0,0,0,0,0
56493,1,0,0,0,0,0,0,0,0
56494,1,0,0,0,0,0,0,0,0
56495,1,0,0,0,0,0,0,0,0
56496,1,0,0,0,0,0,0,0,0
56497,1,0,0,0,0,0,0,0,0
56498,1,0,0,0,0,0,0,0,0
56499,1,0,0,0,0,0,0,0,0
56500,1,0,0,0,0,0,0,0,0
56501,1,0,0,0,0,0,0,0,0
56502,1,0,0,0,0,0,0,0,0
56503,1,0,0,0,0,0,0,0,0
56504,1,0,0,0,0,0,0,0,0
56505,1,0,0,0,0,0,0,0,0
56506,1,0,0,0,0,0,0,0,0
56507,1,0,0,0,0,0,0,0,0
56508,1,0,0,0,0,0,0,0,0
56509,1,0,0,0,0,0,0,0,0
56510,1,0,0,0,0,0,0,0,0
56511,1,0,0,0,0,0,0,0,0
56512,1,0,0,0,0,0,0,0,0
56513,1,0,0,0,0,0,0,0,0
56514,1,0,0,0,0,0,0,0,0
56515,1,0,0,0,0,0,0,0,0
56516,1,0,0,0,0,0,0,0,0
56517,1,0,0,0,0,0,0,0,0
56518,1,0,0,0,0,0,0,0,0
56519,1,0,0,0,0,0,0,0,0
56520,1,0,0,0,0,0,0,0,0
56521,1,0,0,0,0,0,0,0,0
56522,1,0,0,0,0,0,0,0,0
56523,1,0,0,0,0,0,0,0,0
56524,1,0,0,0,0,0,0,0,0
56525,1,0,0,0,0,0,0,0,0
56526,1,0,0,0,0,0,0,0,0
56527,1,0,0,0,0,0,0,0,0
56528,1,0,0,0,0,0,0,0,0
56529,1,0,0,0,0,0,0,0,0
56530,1,0,0,0,0,0,0,0,0
56531,1,0,0,0,0,0,0,0,0
56532,1,0,0,0,0,0,0,0,0
56533,1,0,0,0,0,0,0,0,0
56534,1,0,0,0,0,0,0,0,0
56535,1,0,0,0,0,0,0,0,0
56536,1,0,0,0,0,0,0,0,0
56537,1,0,0,0,0,0,0,0,0
56538,1,0,0,0,0,0,0,0,0
56539,1,0,0,0,0,0,0,0,0
56540,1,0,0,0,0,0,0,0,0
56541,1,0,0,0,0,0,0,0,0
56542,1,0,0,0,0,0,0,0,0
56543,1,0,0,0,0,0,0,0,0
56544,1,0,0,0,0,0,0,0,0
56545,1,0,0,0,0,0,0,0,0
56546,1,0,0,0,0,0,0,0,0
56547,1,0,0,0,0,0,0,0,0
56548,1,0,0,0,0,0,0,0,0
56549,1,0,0,0,0,0,0,0,0
56550,1,0,0,0,0,0,0,0,0
56551,1,0,0,0,0,0,0,0,0
56552,1,0,0,0,0,0,0,0,0
56553,1,0,0,0,0,0,0,0,0
56554,1,0,0,0,0,0,0,0,0
56555,1,0,0,0,0,0,0,0,0
56556,1,0,0,0,0,0,0,0,0
56557,1,0,0,0,0,0,0,0,0
56558,1,0,0,0,0,0,0,0,0
56559,1,0,0,0,0,0,0,0,0
56560,1,0,0,0,0,0,0,0,0
56561,1,0,0,0,0,0,0,0,0
56562,1,0,0,0,0,0,0,0,0
56563,1,0,0,0,0,0,0,0,0
56564,1,0,0,0,0,0,0,0,0
56565,1,0,0,0,0,0,0,0,0
56566,1,0,0,0,0,0,0,0,0
56567,1,0,0,0,0,0,0,0,0
56568,1,0,0,0,0,0,0,0,0
56569,1,0,0,0,0,0,0,0,0
56570,1,0,0,0,0,0,0,0,0
56571,1,0,0,0,0,0,0,0,0
56572,1,0,0,0,0,0,0,0,0
56573,1,0,0,0,0,0,0,0,0
56574,1,0,0,0,0,0,0,0,0
56575,1,0,0,0,0,0,0,0,0
56576,1,0,0,0,0,0,0,0,0
56577,1,0,0,0,0,0,0,0,0
56578,1,0,0,0,0,0,0,0,0
56579,1,0,0,0,0,0,0,0,0
56580,1,0,0,0,0,0,0,0,0
56581,1,0,0,0,0,0,0,0,0
56582,1,0,0,0,0,0,0,0,0
56583,1,0,0,0,0,0,0,0,0
56584,1,0,0,0,0,0,0,0,0
56585,1,0,0,0,0,0,0,0,0
56586,1,0,0,0,0,0,0,0,0
56587,1,0,0,0,0,0,0,0,0
56588,1,0,0,0,0,0,0,0,0
56589,1,0,0,0,0,0,0,0,0
56590,1,0,0,0,0,0,0,0,0
56591,1,0,0,0,0,0,0,0,0
56592,1,0,0,0,0,0,0,0,0
56593,1,0,0,0,0,0,0,0,0
56594,1,0,0,0,0,0,0,0,0
56595,1,0,0,0,0,0,0,0,0
56596,1,0,0,0,0,0,0,0,0
56597,1,0,0,0,0,0,0,0,0
56598,1,0,0,0,0,0,0,0,0
56599,1,0,0,0,0,0,0,0,0
56600,1,0,0,0,0,0,0,0,0
56601,1,0,0,0,0,0,0,0,0
56602,1,0,0,0,0,0,0,0,0
56603,1,0,0,0,0,0,0,0,0
56604,1,0,0,0,0,0,0,0,0
56605,1,0,0,0,0,0,0,0,0
56606,1,0,0,0,0,0,0,0,0
56607,1,0,0,0,0,0,0,0,0
56608,1,0,0,0,0,0,0,0,0
56609,1,0,0,0,0,0,0,0,0
56610,1,0,0,0,0,0,0,0,0
56611,1,0,0,0,0,0,0,0,0
56612,1,0,0,0,0,0,0,0,0
56613,1,0,0,0,0,0,0,0,0
56614,1,0,0,0,0,0,0,0,0
56615,1,0,0,0,0,0,0,0,0
56616,1,0,0,0,0,0,0,0,0
56617,1,0,0,0,0,0,0,0,0
56618,1,0,0,0,0,0,0,0,0
56619,1,0,0,0,0,0,0,0,0
56620,1,0,0,0,0,0,0,0,0
56621,1,0,0,0,0,0,0,0,0
56622,1,0,0,0,0,0,0,0,0
56623,1,0,0,0,0,0,0,0,0
56624,1,0,0,0,0,0,0,0,0
56625,1,0,0,0,0,0,0,0,0
56626,1,0,0,0,0,0,0,0,0
56627,1,0,0,0,0,0,0,0,0
56628,1,0,0,0,0,0,0,0,0
56629,1,0,0,0,0,0,0,0,0
56630,1,0,0,0,0,0,0,0,0
56631,1,0,0,0,0,0,0,0,0
56632,1,0,0,0,0,0,0,0,0
56633,1,0,0,0,0,0,0,0,0
56634,1,0,0,0,0,0,0,0,0
56635,1,0,0,0,0,0,0,0,0
56636,1,0,0,0,0,0,0,0,0
56637,1,0,0,0,0,0,0,0,0
56638,1,0,0,0,0,0,0,0,0
56639,1,0,0,0,0,0,0,0,0
56640,1,0,0,0,0,0,0,0,0
56641,1,0,0,0,0,0,0,0,0
56642,1,0,0,0,0,0,0,0,0
56643,1,0,0,0,0,0,0,0,0
56644,1,0,0,0,0,0,0,0,0
56645,1,0,0,0,0,0,0,0,0
56646,1,0,0,0,0,0,0,0,0
56647,1,0,0,0,0,0,0,0,0
56648,1,0,0,0,0,0,0,0,0
56649,1,0,0,0,0,0,0,0,0
56650,1,0,0,0,0,0,0,0,0
56651,1,0,0,0,0,0,0,0,0
56652,1,0,0,0,0,0,0,0,0
56653,1,0,0,0,0,0,0,0,0
56654,1,0,0,0,0,0,0,0,0
56655,1,0,0,0,0,0,0,0,0
56656,1,0,0,0,0,0,0,0,0
56657,1,0,0,0,0,0,0,0,0
56658,1,0,0,0,0,0,0,0,0
56659,1,0,0,0,0,0,0,0,0
56660,1,0,0,0,0,0,0,0,0
56661,1,0,0,0,0,0,0,0,0
56662,1,0,0,0,0,0,0,0,0
56663,1,0,0,0,0,0,0,0,0
56664,1,0,0,0,0,0,0,0,0
56665,1,0,0,0,0,0,0,0,0
56666,1,0,0,0,0,0,0,0,0
56667,1,0,0,0,0,0,0,0,0
56668,1,0,0,0,0,0,0,0,0
56669,1,0,0,0,0,0,0,0,0
56670,1,0,0,0,0,0,0,0,0
56671,1,0,0,0,0,0,0,0,0
56672,1,0,0,0,0,0,0,0,0
56673,1,0,0,0,0,0,0,0,0
56674,1,0,0,0,0,0,0,0,0
56675,1,0,0,0,0,0,0,0,0
56676,1,0,0,0,0,0,0,0,0
56677,1,0,0,0,0,0,0,0,0
56678,1,0,0,0,0,0,0,0,0
56679,1,0,0,0,0,0,0,0,0
56680,1,0,0,0,0,0,0,0,0
56681,1,0,0,0,0,0,0,0,0
56682,1,0,0,0,0,0,0,0,0
56683,1,0,0,0,0,0,0,0,0
56684,1,0,0,0,0,0,0,0,0
56685,1,0,0,0,0,0,0,0,0
56686,1,0,0,0,0,0,0,0,0
56687,1,0,0,0,0,0,0,0,0
56688,1,0,0,0,0,0,0,0,0
56689,1,0,0,0,0,0,0,0,0
56690,1,0,0,0,0,0,0,0,0
56691,1,0,0,0,0,0,0,0,0
56692,1,0,0,0,0,0,0,0,0
56693,1,0,0,0,0,0,0,0,0
56694,1,0,0,0,0,0,0,0,0
56695,1,0,0,0,0,0,0,0,0
56696,1,0,0,0,0,0,0,0,0
56697,1,0,0,0,0,0,0,0,0
56698,1,0,0,0,0,0,0,0,0
56699,1,0,0,0,0,0,0,0,0
56700,1,0,0,0,0,0,0,0,0
56701,1,0,0,0,0,0,0,0,0
56702,1,0,0,0,0,0,0,0,0
56703,1,0,0,0,0,0,0,0,0
56704,1,0,0,0,0,0,0,0,0
56705,1,0,0,0,0,0,0,0,0
56706,1,0,0,0,0,0,0,0,0
56707,1,0,0,0,0,0,0,0,0
56708,1,0,0,0,0,0,0,0,0
56709,1,0,0,0,0,0,0,0,0
56710,1,0,0,0,0,0,0,0,0
56711,1,0,0,0,0,0,0,0,0
56712,1,0,0,0,0,0,0,0,0
56713,1,0,0,0,0,0,0,0,0
56714,1,0,0,0,0,0,0,0,0
56715,1,0,0,0,0,0,0,0,0
56716,1,0,0,0,0,0,0,0,0
56717,1,0,0,0,0,0,0,0,0
56718,1,0,0,0,0,0,0,0,0
56719,1,0,0,0,0,0,0,0,0
56720,1,0,0,0,0,0,0,0,0
56721,1,0,0,0,0,0,0,0,0
56722,1,0,0,0,0,0,0,0,0
56723,1,0,0,0,0,0,0,0,0
56724,1,0,0,0,0,0,0,0,0
56725,1,0,0,0,0,0,0,0,0
56726,1,0,0,0,0,0,0,0,0
56727,1,0,0,0,0,0,0,0,0
56728,1,0,0,0,0,0,0,0,0
56729,1,0,0,0,0,0,0,0,0
56730,1,0,0,0,0,0,0,0,0
56731,1,0,0,0,0,0,0,0,0
56732,1,0,0,0,0,0,0,0,0
56733,1,0,0,0,0,0,0,0,0
56734,1,0,0,0,0,0,0,0,0
56735,1,0,0,0,0,0,0,0,0
56736,1,0,0,0,0,0,0,0,0
56737,1,0,0,0,0,0,0,0,0
56738,1,0,0,0,0,0,0,0,0
56739,1,0,0,0,0,0,0,0,0
56740,1,0,0,0,0,0,0,0,0
56741,1,0,0,0,0,0,0,0,0
56742,1,0,0,0,0,0,0,0,0
56743,1,0,0,0,0,0,0,0,0
56744,1,0,0,0,0,0,0,0,0
56745,1,0,0,0,0,0,0,0,0
56746,1,0,0,0,0,0,0,0,0
56747,1,0,0,0,0,0,0,0,0
56748,1,0,0,0,0,0,0,0,0
56749,1,0,0,0,0,0,0,0,0
56750,1,0,0,0,0,0,0,0,0
56751,1,0,0,0,0,0,0,0,0
56752,1,0,0,0,0,0,0,0,0
56753,1,0,0,0,0,0,0,0,0
56754,1,0,0,0,0,0,0,0,0
56755,1,0,0,0,0,0,0,0,0
56756,1,0,0,0,0,0,0,0,0
56757,1,0,0,0,0,0,0,0,0
56758,1,0,0,0,0,0,0,0,0
56759,1,0,0,0,0,0,0,0,0
56760,1,0,0,0,0,0,0,0,0
56761,1,0,0,0,0,0,0,0,0
56762,1,0,0,0,0,0,0,0,0
56763,1,0,0,0,0,0,0,0,0
56764,1,0,0,0,0,0,0,0,0
56765,1,0,0,0,0,0,0,0,0
56766,1,0,0,0,0,0,0,0,0
56767,1,0,0,0,0,0,0,0,0
56768,1,0,0,0,0,0,0,0,0
56769,1,0,0,0,0,0,0,0,0
56770,1,0,0,0,0,0,0,0,0
56771,1,0,0,0,0,0,0,0,0
56772,1,0,0,0,0,0,0,0,0
56773,1,0,0,0,0,0,0,0,0
56774,1,0,0,0,0,0,0,0,0
56775,1,0,0,0,0,0,0,0,0
56776,1,0,0,0,0,0,0,0,0
56777,1,0,0,0,0,0,0,0,0
56778,1,0,0,0,0,0,0,0,0
56779,1,0,0,0,0,0,0,0,0
56780,1,0,0,0,0,0,0,0,0
56781,1,0,0,0,0,0,0,0,0
56782,1,0,0,0,0,0,0,0,0
56783,1,0,0,0,0,0,0,0,0
56784,1,0,0,0,0,0,0,0,0
56785,1,0,0,0,0,0,0,0,0
56786,1,0,0,0,0,0,0,0,0
56787,1,0,0,0,0,0,0,0,0
56788,1,0,0,0,0,0,0,0,0
56789,1,0,0,0,0,0,0,0,0
56790,1,0,0,0,0,0,0,0,0
56791,1,0,0,0,0,0,0,0,0
56792,1,0,0,0,0,0,0,0,0
56793,1,0,0,0,0,0,0,0,0
56794,1,0,0,0,0,0,0,0,0
56795,1,0,0,0,0,0,0,0,0
56796,1,0,0,0,0,0,0,0,0
56797,1,0,0,0,0,0,0,0,0
56798,1,0,0,0,0,0,0,0,0
56799,1,0,0,0,0,0,0,0,0
56800,1,0,0,0,0,0,0,0,0
56801,1,0,0,0,0,0,0,0,0
56802,1,0,0,0,0,0,0,0,0
56803,1,0,0,0,0,0,0,0,0
56804,1,0,0,0,0,0,0,0,0
56805,1,0,0,0,0,0,0,0,0
56806,1,0,0,0,0,0,0,0,0
56807,1,0,0,0,0,0,0,0,0
56808,1,0,0,0,0,0,0,0,0
56809,1,0,0,0,0,0,0,0,0
56810,1,0,0,0,0,0,0,0,0
56811,1,0,0,0,0,0,0,0,0
56812,1,0,0,0,0,0,0,0,0
56813,1,0,0,0,0,0,0,0,0
56814,1,0,0,0,0,0,0,0,0
56815,1,0,0,0,0,0,0,0,0
56816,1,0,0,0,0,0,0,0,0
56817,1,0,0,0,0,0,0,0,0
56818,1,0,0,0,0,0,0,0,0
56819,1,0,0,0,0,0,0,0,0
56820,1,0,0,0,0,0,0,0,0
56821,1,0,0,0,0,0,0,0,0
56822,1,0,0,0,0,0,0,0,0
56823,1,0,0,0,0,0,0,0,0
56824,1,0,0,0,0,0,0,0,0
56825,1,0,0,0,0,0,0,0,0
56826,1,0,0,0,0,0,0,0,0
56827,1,0,0,0,0,0,0,0,0
56828,1,0,0,0,0,0,0,0,0
56829,1,0,0,0,0,0,0,0,0
56830,1,0,0,0,0,0,0,0,0
56831,1,0,0,0,0,0,0,0,0
56832,1,0,0,0,0,0,0,0,0
56833,1,0,0,0,0,0,0,0,0
56834,1,0,0,0,0,0,0,0,0
56835,1,0,0,0,0,0,0,0,0
56836,1,0,0,0,0,0,0,0,0
56837,1,0,0,0,0,0,0,0,0
56838,1,0,0,0,0,0,0,0,0
56839,1,0,0,0,0,0,0,0,0
56840,1,0,0,0,0,0,0,0,0
56841,1,0,0,0,0,0,0,0,0
56842,1,0,0,0,0,0,0,0,0
56843,1,0,0,0,0,0,0,0,0
56844,1,0,0,0,0,0,0,0,0
56845,1,0,0,0,0,0,0,0,0
56846,1,0,0,0,0,0,0,0,0
56847,1,0,0,0,0,0,0,0,0
56848,1,0,0,0,0,0,0,0,0
56849,1,0,0,0,0,0,0,0,0
56850,1,0,0,0,0,0,0,0,0
56851,1,0,0,0,0,0,0,0,0
56852,1,0,0,0,0,0,0,0,0
56853,1,0,0,0,0,0,0,0,0
56854,1,0,0,0,0,0,0,0,0
56855,1,0,0,0,0,0,0,0,0
56856,1,0,0,0,0,0,0,0,0
56857,1,0,0,0,0,0,0,0,0
56858,1,0,0,0,0,0,0,0,0
56859,1,0,0,0,0,0,0,0,0
56860,1,0,0,0,0,0,0,0,0
56861,1,0,0,0,0,0,0,0,0
56862,1,0,0,0,0,0,0,0,0
56863,1,0,0,0,0,0,0,0,0
56864,1,0,0,0,0,0,0,0,0
56865,1,0,0,0,0,0,0,0,0
56866,1,0,0,0,0,0,0,0,0
56867,1,0,0,0,0,0,0,0,0
56868,1,0,0,0,0,0,0,0,0
56869,1,0,0,0,0,0,0,0,0
56870,1,0,0,0,0,0,0,0,0
56871,1,0,0,0,0,0,0,0,0
56872,1,0,0,0,0,0,0,0,0
56873,1,0,0,0,0,0,0,0,0
56874,1,0,0,0,0,0,0,0,0
56875,1,0,0,0,0,0,0,0,0
56876,1,0,0,0,0,0,0,0,0
56877,1,0,0,0,0,0,0,0,0
56878,1,0,0,0,0,0,0,0,0
56879,1,0,0,0,0,0,0,0,0
56880,1,0,0,0,0,0,0,0,0
56881,1,0,0,0,0,0,0,0,0
56882,1,0,0,0,0,0,0,0,0
56883,1,0,0,0,0,0,0,0,0
56884,1,0,0,0,0,0,0,0,0
56885,1,0,0,0,0,0,0,0,0
56886,1,0,0,0,0,0,0,0,0
56887,1,0,0,0,0,0,0,0,0
56888,1,0,0,0,0,0,0,0,0
56889,1,0,0,0,0,0,0,0,0
56890,1,0,0,0,0,0,0,0,0
56891,1,0,0,0,0,0,0,0,0
56892,1,0,0,0,0,0,0,0,0
56893,1,0,0,0,0,0,0,0,0
56894,1,0,0,0,0,0,0,0,0
56895,1,0,0,0,0,0,0,0,0
56896,1,0,0,0,0,0,0,0,0
56897,1,0,0,0,0,0,0,0,0
56898,1,0,0,0,0,0,0,0,0
